Ortho	Species1	Start1	End1	Species2	Start2	End2	fill
OG6_100000	chr-2R	17628491	17633516	tig00000896	5578787	5580896	2fbeed
OG6_100000	chr-2R	17628491	17633516	tig00002147	663737	664745	2fbeed
OG6_100000	chr-2R	17628491	17633516	tig00001109	3801024	3802038	2fbeed
OG6_100000	chr-2R	17628491	17633516	tig00001844	6808067	6810805	2fbeed
OG6_100000	chr-2R	17628491	17633516	tig00001288	443714	647762	2fbeed
OG6_100000	chr-2R	17628491	17633516	tig00002238	2096093	2098166	2fbeed
OG6_100000	chr-2R	17628491	17633516	tig00004761	383565	387437	2fbeed
OG6_100000	chr-2R	17628491	17633516	tig00001735	2285	6157	2fbeed
OG6_100000	chr-2R	17628491	17633516	tig00000592	2101893	2103061	2fbeed
OG6_100000	chr-2R	17628491	17633516	tig00004710	1134634	1139579	2fbeed
OG6_100000	chr-2R	17628491	17633516	tig00000592	2109696	2110864	2fbeed
OG6_100000	chr-2R	17633797	17634167	tig00000896	5578787	5580896	2fbeed
OG6_100000	chr-2R	17633797	17634167	tig00002147	663737	664745	2fbeed
OG6_100000	chr-2R	17633797	17634167	tig00001109	3801024	3802038	2fbeed
OG6_100000	chr-2R	17633797	17634167	tig00001844	6808067	6810805	2fbeed
OG6_100000	chr-2R	17633797	17634167	tig00001288	443714	647762	2fbeed
OG6_100000	chr-2R	17633797	17634167	tig00002238	2096093	2098166	2fbeed
OG6_100000	chr-2R	17633797	17634167	tig00004761	383565	387437	2fbeed
OG6_100000	chr-2R	17633797	17634167	tig00001735	2285	6157	2fbeed
OG6_100000	chr-2R	17633797	17634167	tig00000592	2101893	2103061	2fbeed
OG6_100000	chr-2R	17633797	17634167	tig00004710	1134634	1139579	2fbeed
OG6_100000	chr-2R	17633797	17634167	tig00000592	2109696	2110864	2fbeed
OG6_100006	chr-X	2295466	2343870	tig00002613	43826	47174	2fbeed
OG6_100006	chr-X	2295466	2343870	tig00002404	1245908	1249363	2fbeed
OG6_100006	chr-X	2295466	2343870	tig00004699	3014473	3018456	2fbeed
OG6_100012	chr-3R	28607939	28635099	tig00004125	8102229	8213928	2fbeed
OG6_100012	chr-3R	28607939	28635099	tig00004110	150293	194555	2fbeed
OG6_100012	chr-3R	28607939	28635099	tig00000002	190895	233751	2fbeed
OG6_100012	chr-3L	7655389	7718395	tig00004125	8102229	8213928	2fbeed
OG6_100012	chr-3L	7655389	7718395	tig00004110	150293	194555	2fbeed
OG6_100012	chr-3L	7655389	7718395	tig00000002	190895	233751	2fbeed
OG6_100012	chr-4	115074	129849	tig00004125	8102229	8213928	2fbeed
OG6_100012	chr-4	115074	129849	tig00004110	150293	194555	2fbeed
OG6_100012	chr-4	115074	129849	tig00000002	190895	233751	2fbeed
OG6_100013	chr-X	8170229	8177185	tig00002734	29276	33945	2fbeed
OG6_100013	chr-X	8170229	8177185	tig00004361	1903385	1978221	2fbeed
OG6_100013	chr-X	8170229	8177185	tig00000601	2236891	2242514	2fbeed
OG6_100013	chr-X	8170229	8177185	tig00000654	1329443	1510748	2fbeed
OG6_100013	chr-X	8170229	8177185	tig00000601	2248093	2254239	2fbeed
OG6_100013	chr-X	8170229	8177185	tig00000654	1499570	1503577	2fbeed
OG6_100013	chr-X	8170229	8177185	tig00001214	10034407	10040311	2fbeed
OG6_100013	chr-X	8170229	8177185	tig00001812	8748638	8753204	2fbeed
OG6_100013	chr-3L	16615866	16647882	tig00002734	29276	33945	2fbeed
OG6_100013	chr-3L	16615866	16647882	tig00004361	1903385	1978221	2fbeed
OG6_100013	chr-3L	16615866	16647882	tig00000601	2236891	2242514	2fbeed
OG6_100013	chr-3L	16615866	16647882	tig00000654	1329443	1510748	2fbeed
OG6_100013	chr-3L	16615866	16647882	tig00000601	2248093	2254239	2fbeed
OG6_100013	chr-3L	16615866	16647882	tig00000654	1499570	1503577	2fbeed
OG6_100013	chr-3L	16615866	16647882	tig00001214	10034407	10040311	2fbeed
OG6_100013	chr-3L	16615866	16647882	tig00001812	8748638	8753204	2fbeed
OG6_100013	chr-3R	18045216	18052984	tig00002734	29276	33945	2fbeed
OG6_100013	chr-3R	18045216	18052984	tig00004361	1903385	1978221	2fbeed
OG6_100013	chr-3R	18045216	18052984	tig00000601	2236891	2242514	2fbeed
OG6_100013	chr-3R	18045216	18052984	tig00000654	1329443	1510748	2fbeed
OG6_100013	chr-3R	18045216	18052984	tig00000601	2248093	2254239	2fbeed
OG6_100013	chr-3R	18045216	18052984	tig00000654	1499570	1503577	2fbeed
OG6_100013	chr-3R	18045216	18052984	tig00001214	10034407	10040311	2fbeed
OG6_100013	chr-3R	18045216	18052984	tig00001812	8748638	8753204	2fbeed
OG6_100013	chr-3R	20770828	20772601	tig00002734	29276	33945	2fbeed
OG6_100013	chr-3R	20770828	20772601	tig00004361	1903385	1978221	2fbeed
OG6_100013	chr-3R	20770828	20772601	tig00000601	2236891	2242514	2fbeed
OG6_100013	chr-3R	20770828	20772601	tig00000654	1329443	1510748	2fbeed
OG6_100013	chr-3R	20770828	20772601	tig00000601	2248093	2254239	2fbeed
OG6_100013	chr-3R	20770828	20772601	tig00000654	1499570	1503577	2fbeed
OG6_100013	chr-3R	20770828	20772601	tig00001214	10034407	10040311	2fbeed
OG6_100013	chr-3R	20770828	20772601	tig00001812	8748638	8753204	2fbeed
OG6_100013	chr-3L	14075772	14083229	tig00002734	29276	33945	2fbeed
OG6_100013	chr-3L	14075772	14083229	tig00004361	1903385	1978221	2fbeed
OG6_100013	chr-3L	14075772	14083229	tig00000601	2236891	2242514	2fbeed
OG6_100013	chr-3L	14075772	14083229	tig00000654	1329443	1510748	2fbeed
OG6_100013	chr-3L	14075772	14083229	tig00000601	2248093	2254239	2fbeed
