Ortho	Species1	Start1	End1	Species2	Start2	End2	fill
OG6_100012	chr-3R	28607939	28635099	tig00008671	770821	805369	2fbeed
OG6_100012	chr-3R	28607939	28635099	tig00002523	4282372	4317839	2fbeed
OG6_100012	chr-3R	28607939	28635099	tig00008420	6735550	6842215	2fbeed
OG6_100012	chr-3R	28607939	28635099	tig00005279	1498	44352	2fbeed
OG6_100013	chr-3R	20770828	20772601	tig00008922	6952074	7024448	2fbeed
OG6_100013	chr-3R	20770828	20772601	tig00003825	186390	223971	2fbeed
OG6_100013	chr-3R	20770828	20772601	tig00008497	45076530	45082282	2fbeed
OG6_100013	chr-3R	20770828	20772601	tig00003652	223801	228484	2fbeed
OG6_100013	chr-3R	20770828	20772601	tig00008897	1293075	1471347	2fbeed
OG6_100013	chr-3R	20770828	20772601	tig00004328	108851	114997	2fbeed
OG6_100013	chr-3R	20770828	20772601	tig00004328	97649	103272	2fbeed
OG6_100013	chr-3R	20770828	20772601	tig00004506	508401	514285	2fbeed
OG6_100013	chr-3R	20770828	20772601	tig00008966	887312	891981	2fbeed
OG6_100013	chr-3R	20770828	20772601	tig00003825	48605	52131	2fbeed
OG6_100013	chr-3R	20770828	20772601	tig00008497	45094156	45103187	2fbeed
OG6_100013	chr-3R	20770828	20772601	tig00008897	1298538	1301433	2fbeed
OG6_100013	chr-3R	20770828	20772601	tig00009276	187324	193223	2fbeed
OG6_100013	chr-3R	20770828	20772601	tig00004659	175826	181750	2fbeed
OG6_100013	chr-3R	18045216	18052984	tig00008922	6952074	7024448	2fbeed
OG6_100013	chr-3R	18045216	18052984	tig00003825	186390	223971	2fbeed
OG6_100013	chr-3R	18045216	18052984	tig00008497	45076530	45082282	2fbeed
OG6_100013	chr-3R	18045216	18052984	tig00003652	223801	228484	2fbeed
OG6_100013	chr-3R	18045216	18052984	tig00008897	1293075	1471347	2fbeed
OG6_100013	chr-3R	18045216	18052984	tig00004328	108851	114997	2fbeed
OG6_100013	chr-3R	18045216	18052984	tig00004328	97649	103272	2fbeed
OG6_100013	chr-3R	18045216	18052984	tig00004506	508401	514285	2fbeed
OG6_100013	chr-3R	18045216	18052984	tig00008966	887312	891981	2fbeed
OG6_100013	chr-3R	18045216	18052984	tig00003825	48605	52131	2fbeed
OG6_100013	chr-3R	18045216	18052984	tig00008497	45094156	45103187	2fbeed
OG6_100013	chr-3R	18045216	18052984	tig00008897	1298538	1301433	2fbeed
OG6_100013	chr-3R	18045216	18052984	tig00009276	187324	193223	2fbeed
OG6_100013	chr-3R	18045216	18052984	tig00004659	175826	181750	2fbeed
OG6_100013	chr-3R	9367603	9394546	tig00008922	6952074	7024448	2fbeed
OG6_100013	chr-3R	9367603	9394546	tig00003825	186390	223971	2fbeed
OG6_100013	chr-3R	9367603	9394546	tig00008497	45076530	45082282	2fbeed
OG6_100013	chr-3R	9367603	9394546	tig00003652	223801	228484	2fbeed
OG6_100013	chr-3R	9367603	9394546	tig00008897	1293075	1471347	2fbeed
OG6_100013	chr-3R	9367603	9394546	tig00004328	108851	114997	2fbeed
OG6_100013	chr-3R	9367603	9394546	tig00004328	97649	103272	2fbeed
OG6_100013	chr-3R	9367603	9394546	tig00004506	508401	514285	2fbeed
OG6_100013	chr-3R	9367603	9394546	tig00008966	887312	891981	2fbeed
OG6_100013	chr-3R	9367603	9394546	tig00003825	48605	52131	2fbeed
OG6_100013	chr-3R	9367603	9394546	tig00008497	45094156	45103187	2fbeed
OG6_100013	chr-3R	9367603	9394546	tig00008897	1298538	1301433	2fbeed
OG6_100013	chr-3R	9367603	9394546	tig00009276	187324	193223	2fbeed
OG6_100013	chr-3R	9367603	9394546	tig00004659	175826	181750	2fbeed
OG6_100014	chr-3R	27478675	27482904	tig00002647	7106002	7109659	2fbeed
OG6_100014	chr-3R	27478675	27482904	tig00008895	12076998	12085170	2fbeed
OG6_100014	chr-3R	27478675	27482904	tig00004364	175806	177792	2fbeed
OG6_100014	chr-3R	27478675	27482904	tig00009455	3833019	3836352	2fbeed
OG6_100014	chr-3R	27478675	27482904	tig00008420	32887297	32897925	2fbeed
OG6_100014	chr-3R	27478675	27482904	tig00009184	6669192	6670791	2fbeed
OG6_100014	chr-3R	27478675	27482904	tig00009184	6632871	6634468	2fbeed
