Ortho	Species1	Start1	End1	Species2	Start2	End2	fill
OG6_100014	chr-2L	9747839	9750071	tig00002647	7106002	7109659	FF6E63
OG6_100014	chr-2L	9747839	9750071	tig00008895	12076998	12085170	FF6E63
OG6_100014	chr-2L	9747839	9750071	tig00004364	175806	177792	FF6E63
OG6_100014	chr-2L	9747839	9750071	tig00009455	3833019	3836352	FF6E63
OG6_100014	chr-2L	9747839	9750071	tig00008420	32887297	32897925	FF6E63
OG6_100014	chr-2L	9747839	9750071	tig00009184	6669192	6670791	FF6E63
OG6_100014	chr-2L	9747839	9750071	tig00009184	6632871	6634468	FF6E63
OG6_100014	chr-2L	9747839	9750071	tig00009349	6815152	6817138	FF6E63
OG6_100014	chr-2L	9747839	9750071	tig00003344	5464463	5468109	FF6E63
OG6_100014	chr-2L	9747839	9750071	tig00009184	6673489	6675132	FF6E63
OG6_100014	chr-2L	9747839	9750071	tig00009184	6557477	6561096	FF6E63
OG6_100014	chr-2L	9747839	9750071	tig00002647	7122283	7124032	FF6E63
OG6_100014	chr-2L	9747839	9750071	tig00009184	6683257	6684823	FF6E63
OG6_100014	chr-2L	9747839	9750071	tig00008812	7843469	7844157	FF6E63
OG6_100014	chr-2L	9747839	9750071	tig00008679	12951899	12952607	FF6E63
OG6_100014	chr-2L	9747839	9750071	tig00009184	6585992	6589672	FF6E63
OG6_100014	chr-2L	9747839	9750071	tig00005027	99296	104222	FF6E63
OG6_100014	chr-2L	9747839	9750071	tig00009184	6593681	6597774	FF6E63
OG6_100014	chr-2L	9747839	9750071	tig00009184	6637757	6638617	FF6E63
OG6_100014	chr-2L	9747839	9750071	tig00002647	7090603	7092253	FF6E63
OG6_100014	chr-2L	9747839	9750071	tig00003040	2195150	2198205	FF6E63
OG6_100014	chr-2L	9747839	9750071	tig00008679	12948439	12949559	FF6E63
OG6_100014	chr-2L	9747839	9750071	tig00004097	3693	5872	FF6E63
OG6_100014	chr-2L	9747839	9750071	tig00008812	7849400	7853615	FF6E63
OG6_100014	chr-2L	9747839	9750071	tig00006082	3510	6181	FF6E63
OG6_100014	chr-2L	9747839	9750071	tig00008895	12034060	12054374	FF6E63
OG6_100014	chr-2L	9747839	9750071	tig00009184	6607483	6609118	FF6E63
OG6_100014	chr-2L	9747839	9750071	tig00008428	728537	775259	FF6E63
OG6_100014	chr-2L	9747839	9750071	tig00002647	7083660	7085313	FF6E63
OG6_100014	chr-2L	9747839	9750071	tig00006082	17240	18799	FF6E63
OG6_100014	chr-2L	9747839	9750071	tig00009538	223641	225394	FF6E63
OG6_100014	chr-2L	9747839	9750071	tig00009538	206779	210488	FF6E63
OG6_100014	chr-2L	9747839	9750071	tig00009656	2731912	2749968	FF6E63
OG6_100014	chr-2L	9747839	9750071	tig00009538	185665	187324	FF6E63
OG6_100014	chr-2L	9747839	9750071	tig00005478	20181	21908	FF6E63
OG6_100014	chr-2L	9747839	9750071	tig00009184	6981902	6984018	FF6E63
OG6_100014	chr-2L	9747839	9750071	tig00004364	172696	175017	FF6E63
OG6_100014	chr-2L	9747839	9750071	tig00009538	175990	177616	FF6E63
OG6_100014	chr-2L	9747839	9750071	tig00005145	143228	144986	FF6E63
OG6_100014	chr-2L	9747839	9750071	tig00009184	6509975	6518074	FF6E63
OG6_100014	chr-2L	9747839	9750071	tig00008420	16065617	16111810	FF6E63
OG6_100014	chr-2L	9747839	9750071	tig00003565	397878	401283	FF6E63
OG6_100014	chr-2L	9747839	9750071	tig00003914	358653	362620	FF6E63
OG6_100014	chr-2L	9747839	9750071	tig00004364	178512	182475	FF6E63
OG6_100014	chr-2L	9747839	9750071	tig00009184	5797772	5808530	FF6E63
