Ortho	Species1	Start1	End1	Species2	Start2	End2	fill
OG6_100012	chr-3L	7655389	7718395	Contig0009641	656595	699449	2fbeed
OG6_100012	chr-3L	7655389	7718395	Contig0000094	72499	185140	2fbeed
OG6_100012	chr-3L	7655389	7718395	Contig0007151	3	97567	2fbeed
OG6_100013	chr-3L	14075772	14083229	Contig0006482	110147	115039	2fbeed
OG6_100013	chr-3L	14075772	14083229	Contig0010052	470969	631509	2fbeed
OG6_100013	chr-3L	14075772	14083229	Contig0000077	99163	103830	2fbeed
OG6_100013	chr-3L	14075772	14083229	Contig0006672	2725	8344	2fbeed
OG6_100013	chr-3L	14075772	14083229	Contig0010314	120480	126364	2fbeed
OG6_100013	chr-3L	14075772	14083229	Contig0004566	75505	82918	2fbeed
OG6_100013	chr-3L	14075772	14083229	Contig0004319	13446	86710	2fbeed
OG6_100013	chr-3L	14075772	14083229	Contig0000499	70694	77818	2fbeed
OG6_100013	chr-3L	14075772	14083229	Contig0006672	13915	20061	2fbeed
OG6_100013	chr-3L	14075772	14083229	Contig0004566	63801	69194	2fbeed
OG6_100013	chr-3L	14075772	14083229	Contig0010052	476446	480495	2fbeed
OG6_100013	chr-3L	16615866	16647882	Contig0006482	110147	115039	2fbeed
OG6_100013	chr-3L	16615866	16647882	Contig0010052	470969	631509	2fbeed
OG6_100013	chr-3L	16615866	16647882	Contig0000077	99163	103830	2fbeed
OG6_100013	chr-3L	16615866	16647882	Contig0006672	2725	8344	2fbeed
OG6_100013	chr-3L	16615866	16647882	Contig0010314	120480	126364	2fbeed
OG6_100013	chr-3L	16615866	16647882	Contig0004566	75505	82918	2fbeed
OG6_100013	chr-3L	16615866	16647882	Contig0004319	13446	86710	2fbeed
OG6_100013	chr-3L	16615866	16647882	Contig0000499	70694	77818	2fbeed
OG6_100013	chr-3L	16615866	16647882	Contig0006672	13915	20061	2fbeed
OG6_100013	chr-3L	16615866	16647882	Contig0004566	63801	69194	2fbeed
OG6_100013	chr-3L	16615866	16647882	Contig0010052	476446	480495	2fbeed
OG6_100014	chr-3L	7493557	7496197	Contig0002148	563311	566965	2fbeed
OG6_100014	chr-3L	7493557	7496197	Contig0007608	33854	35491	2fbeed
OG6_100014	chr-3L	7493557	7496197	Contig0004417	73557	77313	2fbeed
OG6_100014	chr-3L	7493557	7496197	Contig0007626	40594	42905	2fbeed
OG6_100014	chr-3L	7493557	7496197	Contig0011253	85322	88375	2fbeed
OG6_100014	chr-3L	7493557	7496197	Contig0007608	57327	60392	2fbeed
OG6_100014	chr-3L	7493557	7496197	Contig0001731	29414	40442	2fbeed
OG6_100014	chr-3L	7493557	7496197	Contig0002642	88251	93007	2fbeed
OG6_100014	chr-3L	7493557	7496197	Contig0002642	37439	39087	2fbeed
OG6_100014	chr-3L	7493557	7496197	Contig0003102	579374	586384	2fbeed
OG6_100014	chr-3L	7493557	7496197	Contig0003102	599477	610365	2fbeed
OG6_100014	chr-3L	7493557	7496197	Contig0003102	614400	617264	2fbeed
OG6_100014	chr-3L	7493557	7496197	Contig0003102	589810	596139	2fbeed
OG6_100014	chr-3L	7493557	7496197	Contig0002642	26803	27865	2fbeed
OG6_100014	chr-3L	7493557	7496197	Contig0007608	15114	16744	2fbeed
OG6_100014	chr-3L	7493557	7496197	Contig0007330	71137	71796	2fbeed
OG6_100014	chr-3L	7493557	7496197	Contig0009263	1442	6444	2fbeed
OG6_100014	chr-3L	7493557	7496197	Contig0006962	354968	372340	2fbeed
OG6_100014	chr-3L	7493557	7496197	Contig0007578	7234	17306	2fbeed
OG6_100014	chr-3L	7493557	7496197	Contig0007055	46107	50053	2fbeed
OG6_100014	chr-3L	7493557	7496197	Contig0002642	52809	55720	2fbeed
OG6_100014	chr-3L	7493557	7496197	Contig0002642	9045	9718	2fbeed
