Ortho	Species1	Start1	End1	Species2	Start2	End2	fill
OG6_100000	chr-2R	17628491	17633516	Contig0008861	57471	59544	2fbeed
OG6_100000	chr-2R	17628491	17633516	Contig0003702	234610	235624	2fbeed
OG6_100000	chr-2R	17628491	17633516	Contig0007304	17298	23693	2fbeed
OG6_100000	chr-2R	17628491	17633516	Contig0004412	13769	17640	2fbeed
OG6_100000	chr-2R	17628491	17633516	Contig0010207	167956	170094	2fbeed
OG6_100000	chr-2R	17628491	17633516	Contig0002558	338093	339261	2fbeed
OG6_100000	chr-2R	17628491	17633516	Contig0004577	28879	29888	2fbeed
OG6_100000	chr-2R	17628491	17633516	Contig0009480	4529	9525	2fbeed
OG6_100000	chr-2R	17628491	17633516	Contig0010940	621744	624482	2fbeed
OG6_100000	chr-2R	17628491	17633516	Contig0006521	5921	6929	2fbeed
OG6_100000	chr-2R	17633797	17634167	Contig0008861	57471	59544	2fbeed
OG6_100000	chr-2R	17633797	17634167	Contig0003702	234610	235624	2fbeed
OG6_100000	chr-2R	17633797	17634167	Contig0007304	17298	23693	2fbeed
OG6_100000	chr-2R	17633797	17634167	Contig0004412	13769	17640	2fbeed
OG6_100000	chr-2R	17633797	17634167	Contig0010207	167956	170094	2fbeed
OG6_100000	chr-2R	17633797	17634167	Contig0002558	338093	339261	2fbeed
OG6_100000	chr-2R	17633797	17634167	Contig0004577	28879	29888	2fbeed
OG6_100000	chr-2R	17633797	17634167	Contig0009480	4529	9525	2fbeed
OG6_100000	chr-2R	17633797	17634167	Contig0010940	621744	624482	2fbeed
OG6_100000	chr-2R	17633797	17634167	Contig0006521	5921	6929	2fbeed
OG6_100014	chr-2R	14885264	14886947	Contig0002148	563311	566965	2fbeed
OG6_100014	chr-2R	14885264	14886947	Contig0007608	33854	35491	2fbeed
OG6_100014	chr-2R	14885264	14886947	Contig0004417	73557	77313	2fbeed
OG6_100014	chr-2R	14885264	14886947	Contig0007626	40594	42905	2fbeed
OG6_100014	chr-2R	14885264	14886947	Contig0011253	85322	88375	2fbeed
OG6_100014	chr-2R	14885264	14886947	Contig0007608	57327	60392	2fbeed
OG6_100014	chr-2R	14885264	14886947	Contig0001731	29414	40442	2fbeed
OG6_100014	chr-2R	14885264	14886947	Contig0002642	88251	93007	2fbeed
OG6_100014	chr-2R	14885264	14886947	Contig0002642	37439	39087	2fbeed
OG6_100014	chr-2R	14885264	14886947	Contig0003102	579374	586384	2fbeed
OG6_100014	chr-2R	14885264	14886947	Contig0003102	599477	610365	2fbeed
OG6_100014	chr-2R	14885264	14886947	Contig0003102	614400	617264	2fbeed
OG6_100014	chr-2R	14885264	14886947	Contig0003102	589810	596139	2fbeed
OG6_100014	chr-2R	14885264	14886947	Contig0002642	26803	27865	2fbeed
OG6_100014	chr-2R	14885264	14886947	Contig0007608	15114	16744	2fbeed
OG6_100014	chr-2R	14885264	14886947	Contig0007330	71137	71796	2fbeed
OG6_100014	chr-2R	14885264	14886947	Contig0009263	1442	6444	2fbeed
OG6_100014	chr-2R	14885264	14886947	Contig0006962	354968	372340	2fbeed
OG6_100014	chr-2R	14885264	14886947	Contig0007578	7234	17306	2fbeed
OG6_100014	chr-2R	14885264	14886947	Contig0007055	46107	50053	2fbeed
OG6_100014	chr-2R	14885264	14886947	Contig0002642	52809	55720	2fbeed
OG6_100014	chr-2R	14885264	14886947	Contig0002642	9045	9718	2fbeed
OG6_100014	chr-2R	14885264	14886947	Contig0000832	56691	58379	2fbeed
